Station ID Number:,94040,-,-.1,-.2,-.3,Type of Measurement:,GHI,GHI_Flag,GHI_Tilt,GHI_Tilt_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI,DHI_Flag,PV_Power,PV_Power_Flag,PV_Power.1,PV_Power_Flag.1,Wind_Speed,Wind_Speed_Flag,TEMPERATURE,TEMPERATURE_Flag,GHI_original,GHI_original_Flag,GHI_Tilt_original,GHI_Tilt_original_Flag,DNI_original,DNI_original_Flag,DHI_original,DHI_original_Flag,NOTES
2015//1//1,1,07::40:24,16::48:49,12::14:23,3.493,12.902000000000001,2.449,3.65,4.0520000000000005,3.499,2.076,3.621,6.3790000000000004,3.864,0.373,3.8120000000000003,14.173,4.955,48.588,2.516,0.1904861111111111,1.71,-6.390000000000001,6.13,0.,0.,0.,0.,0.,0.,0.,0.,-
2015//1//2,2,07::40:27,16::49:26,12::14:51,3.5100000000000002,12.9,2.419,3.592,3.899,3.388,2.047,3.5620000000000003,6.29,3.785,0.372,3.758,13.438,5.226,46.961,2.482,0.08770833333333333,1.05,-4.12,8.14,0.,0.,0.,0.,0.,0.,0.,0.,-
2015//1//3,3,07::40:29,16::50:10,12::15:19,3.528,12.9,2.362,3.343,3.739,3.177,1.903,3.343,5.581,3.343,0.459,3.346,12.832,5.41,45.106,2.398,0.07635416666666667,0.63,-3.71,7.55,0.,0.,0.,0.,0.,0.,0.,0.,-
2015//1//4,4,07::40:28,16::51:04,12::15:46,3.547,12.9,1.653,3.342,2.101,3.177,0.398,3.346,1.061,3.343,1.254,3.344,4.583,14.077,25.664,3.185,0.16635416666666666,2.14,0.36,9.620000000000001,0.0002,0.0015,0.,0.,0.,0.,0.,0.,-
2015//1//5,5,07::40:26,16::52:17,12::16:13,3.568,12.901,1.555,3.342,1.8880000000000001,3.177,0.223,3.349,0.711,3.344,1.331,3.343,3.126,22.990000000000002,22.087,3.767,0.1162847222222222,1.54,2.72,11.03,0.00030000000000000003,0.0017000000000000001,0.,0.,0.,0.,0.,0.,-
2015//1//6,6,07::40:22,16::53:34,12::16:39,3.59,12.902000000000001,2.43,3.344,3.819,3.177,1.788,3.342,5.3580000000000005,3.343,0.643,3.342,12.59,5.643,44.679,2.499,0.16732638888888887,1.47,1.37,14.16,0.0004,0.0019,0.,0.,0.,0.,0.,0.,-
2015//1//7,7,07::40:16,16::54:16,12::17:05,3.614,13.021,2.463,3.855,4.074,3.692,2.114,3.822,6.355,4.087,0.35000000000000003,4.046,13.578,5.175,46.987,2.705,0.12288194444444445,0.97,0.75,13.26,0.0001,0.0012000000000000001,0.,0.,0.,0.,0.,0.,-
2015//1//8,8,07::40:08,16::55:05,12::17:31,3.6390000000000002,13.024000000000001,2.307,3.343,3.439,3.177,1.448,3.342,4.062,3.343,0.859,3.343,11.168000000000001,6.216,41.753,2.74,0.08750000000000001,0.75,-0.86,10.34,0.0002,0.0015,0.,0.,0.,0.,0.,0.,-
2015//1//9,9,07::39:58,16::56:05,12::17:56,3.665,13.027000000000001,1.675,3.342,2.08,3.176,0.397,3.346,1.0050000000000001,3.344,1.2770000000000001,3.344,4.246,16.349,25.251,3.67,0.060729166666666674,1.04,-0.14,11.42,0.,0.,0.,0.,0.,0.,0.,0.,-
2015//1//10,10,07::39:45,16::57:30,12::18:20,3.693,13.031,1.252,3.342,1.329,3.178,0.022,3.27,0.075,3.362,1.23,3.343,0.2,363.41700000000003,14.581,5.377,0.03184027777777778,0.74,1.84,10.56,0.,0.,0.,0.,0.,0.,0.,0.,-
2015//1//11,11,07::39:30,16::58:45,12::18:44,3.722,13.154,0.716,3.343,0.682,3.176,0.,100,0.003,2.7920000000000003,0.716,3.343,-3.2960000000000003,-15.858,5.548,12.954,0.0271875,0.42,0.46,6.84,0.,0.,0.,0.,0.,0.,0.,0.,-
2015//1//12,12,07::39:11,16::59:32,12::19:07,3.7520000000000002,13.16,0.7000000000000001,3.341,0.67,3.1790000000000003,0.,100,0.003,3.107,0.6990000000000001,3.345,-3.2640000000000002,-13.511000000000001,5.979,10.381,0.006423611111111112,0.17,5.09,7.68,0.0013000000000000002,0.0036000000000000003,0.,0.,0.,0.,0.,0.,-
2015//1//13,13,07::38:48,17::00:29,12::19:30,3.7840000000000003,13.168000000000001,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.6127083333333332,5.,0.53,12.99,0.019200000000000002,0.032600000000000004,0.,0.,0.,0.,0.0028,0.0099,-
2015//1//14,14,07::38:19,17::01:44,12::19:52,3.817,13.178,2.314,3.344,3.3890000000000002,3.177,1.147,3.342,3.4090000000000003,3.343,1.168,3.342,10.296,7.139,39.233000000000004,2.704,1.2924652777777779,4.58,1.87,11.14,0.0051,0.0071,0.,0.,0.,0.,0.0002,0.0015,-
2015//1//15,15,07::37:42,17::03:18,12::20:13,3.851,13.191,0.47400000000000003,3.345,0.462,3.176,0.013000000000000001,3.4090000000000003,0.034,3.2960000000000003,0.461,3.343,-4.882,-2.342,1.929,28.789,1.9392013888888888,5.78,2.38,12.97,0.1731,0.1907,0.,0.,0.,0.,0.0908,0.1168,-
2015//1//16,16,07::37:04,17::04:15,12::20:34,3.886,13.312000000000001,1.307,3.343,1.6320000000000001,3.177,0.323,3.34,0.752,3.344,0.984,3.344,1.948,28.927,19.286,3.971,0.40857638888888886,2.93,7.09,12.59,0.0751,0.0752,0.,0.,0.,0.,0.0193,0.031100000000000003,-
2015//1//17,17,07::36:25,17::05:11,12::20:54,3.923,13.31,0.873,3.342,0.876,3.178,0.001,2.543,0.006,3.412,0.872,3.343,-2.266,-23.066,8.624,7.86,0.6112152777777777,3.91,6.58,15.23,0.2803,0.1973,0.,0.,0.,0.,0.1814,0.19740000000000002,-
2015//1//18,18,07::36:02,17::06:24,12::21:13,3.9610000000000003,13.342,2.008,3.342,2.612,3.177,0.833,3.341,2.027,3.342,1.175,3.343,6.839,9.911,30.369,3.395,0.42013888888888895,2.0300000000000002,3.0700000000000003,13.32,0.20040000000000002,0.2029,0.,0.,0.,0.,0.11660000000000001,0.1736,-
2015//1//19,19,07::35:37,17::08:02,12::21:32,4.,13.35,2.186,3.344,3.144,3.177,1.2630000000000001,3.342,3.9050000000000002,3.343,0.924,3.342,9.226,8.055,34.359,2.919,0.11107638888888889,0.87,-0.9500000000000001,7.26,0.,0.,0.,0.,0.,0.,0.,0.,-
2015//1//20,20,07::35:08,17::09:07,12::21:49,4.041,13.476,1.282,3.342,1.492,3.178,0.26,3.337,0.933,3.342,1.022,3.343,0.894,75.82000000000001,14.045,5.5120000000000005,0.08,0.9400000000000001,-2.88,4.3100000000000005,0.,0.,0.,0.,0.,0.,0.,0.,-
2015//1//21,21,07::34:34,17::10:05,12::22:07,4.083,13.487,2.2520000000000002,3.343,3.18,3.177,1.334,3.343,3.085,3.343,0.918,3.342,10.545,6.505,40.023,2.864,0.23184027777777783,1.59,-1.01,6.75,0.,0.,0.,0.,0.,0.,0.,0.,-
2015//1//22,22,07::33:52,17::11:19,12::22:23,4.126,13.501,1.7750000000000001,3.343,2.2800000000000002,3.177,0.499,3.342,1.683,3.342,1.276,3.343,4.777,14.36,23.531,3.477,0.21336805555555557,2.5,0.44,11.700000000000001,0.0002,0.0017000000000000001,0.,0.,0.,0.,-0.0001,0.0009000000000000001,-
2015//1//23,23,07::32:57,17::12:59,12::22:38,4.17,13.52,2.785,3.343,4.112,3.177,1.688,3.342,4.848,3.343,1.098,3.342,13.729000000000001,5.532,46.847,2.515,0.17145833333333332,1.25,0.43,12.82,0.0064,0.0196,0.,0.,0.,0.,0.0011,0.008,-
2015//1//24,24,07::31:55,17::14:07,12::22:53,4.215,13.645,2.845,3.344,4.269,3.177,2.088,3.343,5.753,3.343,0.758,3.341,14.857000000000001,5.112,48.616,2.527,0.1519097222222222,0.98,0.9400000000000001,15.38,0.010100000000000001,0.0291,0.,0.,0.,0.,0.0029000000000000002,0.0115,-
2015//1//25,25,07::31:08,17::15:07,12::23:07,4.261,13.674,3.109,3.343,4.652,3.177,2.36,3.343,6.384,3.343,0.749,3.342,16.701,4.499,54.943,2.437,0.25864583333333335,1.74,1.83,16.06,0.0529,0.09970000000000001,0.,0.,0.,0.,0.0261,0.0707,-
2015//1//26,26,07::30:33,17::16:24,12::23:20,4.309,13.685,1.942,3.343,2.45,3.177,0.546,3.34,1.758,3.343,1.3960000000000001,3.344,5.634,13.481,27.997,3.35,0.10350694444444446,1.3800000000000001,2.45,13.26,0.0058000000000000005,0.012700000000000001,0.,0.,0.,0.,0.0005,0.0022,-
2015//1//27,27,07::29:51,17::18:07,12::23:32,4.357,13.698,1.823,3.344,2.073,3.178,0.163,3.351,0.376,3.343,1.6600000000000001,3.343,4.1450000000000005,17.54,24.75,3.604,0.08135416666666667,0.81,2.91,12.030000000000001,0.005,0.015300000000000001,0.,0.,0.,0.,0.0001,0.002,-
2015//1//28,28,07::29:00,17::19:12,12::23:44,4.407,13.832,2.943,3.343,4.174,3.177,1.77,3.343,4.47,3.343,1.173,3.342,15.01,5.1690000000000005,50.457,2.57,0.13506944444444446,0.99,0.37,12.43,0.0137,0.037000000000000005,0.,0.,0.,0.,0.0021000000000000003,0.0114,-
2015//1//29,29,07::27:51,17::20:14,12::23:55,4.458,13.855,2.791,3.343,3.842,3.177,1.534,3.342,4.038,3.343,1.2570000000000001,3.344,12.546,6.054,45.562,2.674,0.12086805555555556,0.86,1.3900000000000001,13.41,0.012100000000000001,0.033800000000000004,0.,0.,0.,0.,0.0019,0.0105,-
2015//1//30,30,07::26:34,17::21:35,12::24:05,4.509,13.86,3.216,3.343,4.833,3.177,2.722,3.343,7.0520000000000005,3.343,0.494,3.341,17.183,4.42,55.752,2.447,0.2650347222222222,1.8900000000000001,-0.45,14.540000000000001,0.0031000000000000003,0.0105,0.,0.,0.,0.,-0.0001,0.0009000000000000001,-
2015//1//31,31,07::25:50,17::23:20,12::24:14,4.562,13.895,3.278,3.343,4.851,3.177,2.678,3.343,6.773000000000001,3.343,0.6,3.343,17.846,4.393,56.544000000000004,2.4170000000000003,0.22152777777777777,2.22,-2.09,12.700000000000001,0.0001,0.0009000000000000001,0.,0.,0.,0.,0.,0.,-
2015//2//1,32,07::25:03,17::24:20,12::24:22,4.616,14.027000000000001,0.882,3.361,0.846,3.177,0.002,2.562,0.014,3.396,0.88,3.352,-2.6750000000000003,-21.981,7.322,10.484,0.17159722222222223,2.58,0.9,10.33,0.0029000000000000002,0.005200000000000001,0.,0.,0.,0.,-0.0001,0.0009000000000000001,-
2015//2//2,33,07::24:04,17::25:24,12::24:29,4.67,14.045,0.803,3.36,0.767,3.178,0.001,2.697,0.004,3.093,0.802,3.351,-2.911,-18.516000000000002,6.854,11.319,0.2110069444444444,2.52,4.71,10.950000000000001,0.0795,0.1145,0.,0.,0.,0.,0.027,0.06620000000000001,-
2015//2//3,34,07::22:44,17::26:51,12::24:36,4.726,14.072000000000001,1.2530000000000001,3.358,1.341,3.176,0.048,3.327,0.11900000000000001,3.352,1.205,3.348,0.115,532.609,14.473,5.372,0.12395833333333334,1.17,7.8500000000000005,13.370000000000001,0.2631,0.18560000000000001,0.,0.,0.,0.,0.1459,0.1617,-
2015//2//4,35,07::21:21,17::28:35,12::24:42,4.783,14.1,1.8980000000000001,3.348,2.237,3.178,0.46900000000000003,3.341,1.057,3.344,1.43,3.344,4.632,16.397000000000002,25.304000000000002,3.705,1.1404166666666666,4.24,6.54,18.080000000000002,0.36000000000000004,0.3118,0.,0.,0.,0.,0.30910000000000004,0.32680000000000003,-
2015//2//5,36,07::20:34,17::29:29,12::24:47,4.84,14.231,1.702,3.351,1.851,3.178,0.122,3.351,0.322,3.345,1.58,3.347,3.591,22.287,23.061,3.9410000000000003,2.5355902777777777,7.84,9.03,14.65,0.622,0.06430000000000001,0.,0.,0.,0.,0.5539000000000001,0.1154,-
2015//2//6,37,07::19:36,17::30:36,12::24:51,4.899,14.249,0.743,3.362,0.776,3.178,0.079,3.343,0.276,3.346,0.664,3.351,-2.827,-13.289,6.1610000000000005,9.676,3.9054166666666665,9.15,7.74,11.28,0.0932,0.06520000000000001,0.,0.,0.,0.,0.0195,0.0317,-
2015//2//7,38,07::18:20,17::32:08,12::24:54,4.958,14.274000000000001,2.838,3.346,3.5180000000000002,3.177,0.996,3.342,2.617,3.343,1.843,3.343,11.191,7.4430000000000005,41.242,2.7640000000000002,1.119340277777778,3.19,7.87,16.69,0.29410000000000003,0.2092,0.,0.,0.,0.,0.189,0.2076,-
2015//2//8,39,07::16:42,17::33:43,12::24:57,5.018,14.406,1.679,3.348,1.843,3.178,0.24,3.346,0.518,3.343,1.439,3.344,2.867,22.503,20.858,4.088,2.881006944444445,7.73,9.040000000000001,17.92,0.6025,0.0944,0.,0.,0.,0.,0.531,0.1655,-
2015//2//9,40,07::15:44,17::34:39,12::24:59,5.079,14.442,2.238,3.348,2.746,3.177,0.547,3.341,1.246,3.344,1.691,3.346,7.496,10.895,32.337,3.111,1.2493055555555557,5.0600000000000005,2.93,13.85,0.2346,0.18960000000000002,0.,0.,0.,0.,0.1413,0.1577,-
2015//2//10,41,07::14:44,17::35:48,12::25:00,5.14,14.46,2.872,3.345,3.5500000000000003,3.177,0.9470000000000001,3.342,2.2720000000000002,3.343,1.925,3.344,11.909,7.063,43.647,2.698,0.23468750000000002,1.21,-0.31,11.61,0.003,0.0071,0.,0.,0.,0.,0.,0.,-
2015//2//11,42,07::13:23,17::37:25,12::25:00,5.203,14.486,2.609,3.346,3.2,3.177,0.934,3.343,2.108,3.343,1.675,3.344,9.907,8.244,39.004,3.0220000000000002,0.24795138888888887,1.47,2.29,12.780000000000001,0.017,0.0419,0.,0.,0.,0.,0.0045000000000000005,0.014100000000000001,-
2015//2//12,43,07::11:37,17::38:49,12::25:00,5.266,14.618,2.771,3.346,3.516,3.177,1.034,3.344,2.464,3.343,1.736,3.346,11.504,7.099,42.559,2.717,0.14864583333333334,1.3800000000000001,0.92,15.17,0.0437,0.08650000000000001,0.,0.,0.,0.,0.018600000000000002,0.0509,-
2015//2//13,44,07::10:38,17::39:46,12::24:58,5.33,14.656,2.032,3.348,2.119,3.178,0.056,3.348,0.22,3.348,1.976,3.345,4.11,20.665,25.194,3.705,0.13649305555555555,0.92,2.22,12.06,0.041,0.0688,0.,0.,0.,0.,0.0109,0.0329,-
2015//2//14,45,07::09:30,17::40:57,12::24:56,5.394,14.676,3.6,3.346,4.999,3.177,2.8930000000000002,3.344,6.409,3.343,0.707,3.346,18.63,4.515,59.277,2.578,0.29517361111111107,2.02,0.61,15.11,0.034,0.0712,0.,0.,0.,0.,0.007200000000000001,0.022500000000000003,-
2015//2//15,46,07::07:56,17::42:37,12::24:54,5.46,14.707,3.239,3.345,4.189,3.177,1.578,3.342,3.494,3.343,1.661,3.344,14.982000000000001,5.505,47.609,2.686,0.6068055555555556,2.95,0.48,19.87,0.051000000000000004,0.11280000000000001,0.,0.,0.,0.,0.027100000000000003,0.07930000000000001,-
2015//2//16,47,07::06:16,17::43:54,12::24:50,5.525,14.856,4.121,3.344,5.837,3.177,3.495,3.343,8.,3.343,0.626,3.343,22.405,3.791,67.788,2.446,0.720625,3.44,-0.5700000000000001,21.56,0.1288,0.1945,0.,0.,0.,0.,0.0757,0.15330000000000002,-
2015//2//17,48,07::05:15,17::44:52,12::24:46,5.5920000000000005,14.874,4.07,3.344,5.747,3.177,3.4370000000000003,3.343,7.6610000000000005,3.343,0.632,3.348,21.705000000000002,3.988,66.078,2.45,0.3500347222222222,1.2,1.56,19.22,0.1409,0.21180000000000002,0.,0.,0.,0.,0.0918,0.1784,-
2015//2//18,49,07::03:55,17::46:03,12::24:41,5.659,14.898,4.062,3.399,5.671,3.224,3.4250000000000003,3.388,7.585,3.511,0.637,3.456,21.281,4.0680000000000005,66.26,2.472,0.2969791666666667,1.18,1.6400000000000001,17.94,0.10690000000000001,0.18580000000000002,0.,0.,0.,0.,0.0616,0.1394,-
2015//2//19,50,07::02:02,17::47:43,12::24:36,5.727,14.925,4.136,3.344,5.719,3.177,3.398,3.343,7.432,3.343,0.737,3.345,21.923000000000002,3.9490000000000003,67.32000000000001,2.438,0.30954861111111115,1.6400000000000001,0.81,16.52,0.0659,0.1365,0.,0.,0.,0.,0.038,0.10500000000000001,-
2015//2//20,51,07::00:46,17::48:57,12::24:29,5.795,15.075000000000001,4.138,3.345,5.647,3.177,3.25,3.343,7.2700000000000005,3.343,0.889,3.343,22.377,3.942,67.133,2.3970000000000002,0.46513888888888894,1.78,-0.26,14.81,0.0149,0.0456,0.,0.,0.,0.,0.0032,0.0199,-
2015//2//21,52,06::59:33,17::49:54,12::24:23,5.863,15.097,4.392,3.426,6.063,3.2560000000000002,3.88,3.41,8.536,3.547,0.511,3.5420000000000003,24.188,3.613,72.175,2.433,0.6687152777777778,2.69,-0.29,14.75,0.0884,0.1693,0.,0.,0.,0.,0.0555,0.1322,-
2015//2//22,53,06::57:49,17::51:05,12::24:15,5.932,15.13,4.497,3.344,6.173,3.177,3.994,3.343,8.728,3.343,0.502,3.348,24.7,3.5380000000000003,73.69500000000001,2.3810000000000002,1.3977083333333333,4.67,-1.07,14.49,0.006,0.012700000000000001,0.,0.,0.,0.,0.0006000000000000001,0.0037,-
2015//2//23,54,06::56:08,17::52:43,12::24:07,6.002,15.162,4.62,3.344,6.327,3.177,4.127,3.343,8.984,3.343,0.493,3.348,25.381,3.443,74.84,2.376,1.5283680555555557,4.7700000000000005,-1.17,15.84,0.0071,0.024900000000000002,0.,0.,0.,0.,0.0013000000000000002,0.0083,-
2015//2//24,55,06::54:58,17::53:56,12::23:58,6.072,15.298,4.617,3.344,6.292,3.177,3.993,3.343,8.534,3.343,0.623,3.347,24.286,3.665,72.949,2.3850000000000002,0.33788194444444447,1.58,-3.97,15.72,0.0224,0.055900000000000005,0.,0.,0.,0.,0.006,0.02,-
2015//2//25,56,06::53:24,17::54:52,12::23:49,6.142,15.328000000000001,3.535,3.345,4.336,3.177,1.645,3.343,3.652,3.343,1.8900000000000001,3.344,15.267,5.938,50.641,2.599,0.43812500000000004,1.82,-1.56,13.23,0.0541,0.1149,0.,0.,0.,0.,0.0228,0.0721,-
2015//2//26,57,06::51:23,17::56:01,12::23:39,6.213,15.367,2.315,3.348,2.66,3.178,0.606,3.344,1.115,3.344,1.709,3.345,6.906000000000001,11.471,32.452,3.447,0.35593749999999996,1.8800000000000001,1.12,11.03,0.0678,0.07930000000000001,0.,0.,0.,0.,0.0171,0.0318,-
2015//2//27,58,06::50:15,17::57:38,12::23:29,6.283,15.386000000000001,2.593,3.347,2.94,3.177,0.676,3.344,1.219,3.344,1.917,3.345,8.724,8.474,36.472,3.025,0.39381944444444444,2.66,3.74,10.72,0.038200000000000005,0.0268,0.,0.,0.,0.,0.0031000000000000003,0.0074,-
2015//2//28,59,06::48:46,17::58:52,12::23:18,6.355,15.529,3.571,3.345,4.293,3.177,1.7510000000000001,3.342,3.568,3.343,1.82,3.344,15.961,5.587,51.898,2.696,0.5812847222222222,2.5500000000000003,1.3800000000000001,11.8,0.027200000000000002,0.0234,0.,0.,0.,0.,0.0031000000000000003,0.0085,-
2015//3//1,60,06::46:39,17::59:46,12::23:06,6.4270000000000005,15.551,4.913,3.394,6.549,3.237,4.32,3.374,8.926,3.455,0.593,3.525,26.576,3.472,77.69,2.3970000000000002,0.5769097222222223,1.8800000000000001,-3.62,12.46,0.0335,0.0695,0.,0.,0.,0.,0.0085,0.025900000000000003,-
2015//3//2,61,06::45:26,18::00:53,12::22:54,6.498,15.59,4.7090000000000005,3.358,6.242,3.177,3.9170000000000003,3.343,7.541,3.343,0.792,3.4130000000000003,24.938,3.5700000000000003,75.60000000000001,2.4050000000000002,0.6043055555555557,2.13,2.57,12.040000000000001,0.061900000000000004,0.112,0.,0.,0.,0.,0.029900000000000003,0.0786,-
2015//3//3,62,06::43:58,18::02:25,12::22:42,6.57,15.616,4.852,3.411,6.335,3.245,3.924,3.3890000000000002,8.07,3.492,0.929,3.492,25.565,3.674,75.172,2.431,0.5526388888888889,1.99,-0.49,13.42,0.0354,0.0682,0.,0.,0.,0.,0.009000000000000001,0.0313,-
2015//3//4,63,06::41:51,18::03:45,12::22:29,6.643,15.758000000000001,5.0440000000000005,3.451,6.588,3.275,4.3340000000000005,3.422,8.752,3.565,0.711,3.612,26.671,3.521,78.07300000000001,2.422,0.5247569444444444,1.6600000000000001,-2.52,16.35,0.0743,0.1413,0.,0.,0.,0.,0.039,0.109,-
2015//3//5,64,06::40:32,18::04:37,12::22:16,6.715,15.796000000000001,5.018,3.354,6.4910000000000005,3.177,4.014,3.343,8.03,3.343,1.0030000000000001,3.3890000000000002,25.761,3.709,76.11,2.442,0.4370486111111111,1.47,-1.08,17.67,0.1453,0.2096,0.,0.,0.,0.,0.0932,0.18380000000000002,-
2015//3//6,65,06::39:04,18::05:40,12::22:02,6.788,15.821,5.04,3.354,6.519,3.177,4.016,3.343,7.961,3.343,1.024,3.387,25.533,3.742,75.555,2.433,0.3399305555555555,1.31,0.56,19.77,0.1681,0.22560000000000002,0.,0.,0.,0.,0.1135,0.20550000000000002,-
2015//3//7,66,06::36:55,18::07:04,12::21:48,6.861,15.849,5.121,3.354,6.581,3.177,4.057,3.343,7.94,3.343,1.065,3.384,25.576,3.8000000000000003,75.96900000000001,2.446,0.3413541666666667,1.4000000000000001,1.26,20.22,0.21130000000000002,0.2665,0.,0.,0.,0.,0.1526,0.23900000000000002,-
2015//3//8,67,06::35:33,18::08:35,12::21:33,6.933,16.001,4.954,3.352,6.265000000000001,3.177,3.5820000000000003,3.343,7.015000000000001,3.343,1.372,3.368,24.372,3.987,72.562,2.445,0.34329861111111115,1.27,2.13,20.91,0.2199,0.2671,0.,0.,0.,0.,0.1641,0.25270000000000004,-
2015//3//9,68,06::34:04,18::09:25,12::21:18,7.006,16.027,5.279,3.355,6.798,3.177,4.597,3.343,8.934000000000001,3.343,0.682,3.415,26.268,3.669,78.003,2.415,0.4844791666666667,2.12,1.97,22.44,0.253,0.29000000000000004,0.,0.,0.,0.,0.1968,0.2736,-
2015//3//10,69,06::31:54,18::10:24,12::21:03,7.079,16.054000000000002,2.067,3.3810000000000002,2.027,3.177,0.016,3.406,0.051000000000000004,3.337,2.051,3.374,3.359,24.799,23.133,3.955,0.43892361111111117,3.95,2.97,19.42,0.3292,0.3357,0.,0.,0.,0.,0.2993,0.32880000000000004,-
2015//3//11,70,06::30:32,18::11:40,12::20:47,7.152,16.091,1.716,3.418,1.821,3.176,0.20800000000000002,3.35,0.308,3.347,1.5070000000000001,3.416,2.602,24.830000000000002,20.687,4.707,0.1525347222222222,1.16,6.62,14.620000000000001,0.5108,0.1452,0.,0.,0.,0.,0.37510000000000004,0.2036,-
2015//3//12,71,06::29:01,18::13:15,12::20:31,7.2250000000000005,16.117,5.0280000000000005,3.603,6.397,3.416,3.821,3.603,7.083,3.8810000000000002,1.207,3.595,25.356,3.7680000000000002,77.71300000000001,2.541,0.40184027777777775,2.08,3.8200000000000003,18.68,0.3473,0.3179,0.,0.,0.,0.,0.29300000000000004,0.317,-
2015//3//13,72,06::26:48,18::14:10,12::20:15,7.298,16.258,3.261,3.366,3.551,3.177,0.507,3.344,0.792,3.344,2.754,3.366,11.3,8.167,43.109,2.9170000000000003,0.5567013888888889,3.87,7.59,21.94,0.5446,0.1469,0.,0.,0.,0.,0.4303,0.20900000000000002,-
